customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned
2592,Gary Miller,cindyfry@example.net,Pro,39.99,2024-08-30,2025-04-02,0,685,1
2743,Sherry Shannon,curtislee@example.net,Premiun,19.99,2026-04-27,2026-05-30,1,80,0
1743,Dennis Christian,moralesroy@example.com,PREM,19.99,2024-10-27,2026-06-19,2,627,0
2268,Jessica Marshall,martineztracy@example.com,Premium,19.99,2024-08-19,2025-10-10,0,696,0
1465,Tiffany Garcia,zhartman@example.net,Premium ,19.99,2025-09-17,2026-04-11,1,302,1
1836,Christopher Collins,johnsonryan@example.org,Premium,19.99,2025-09-02,2026-03-19,0,317,0
1199,Travis Rodriguez,alexanderrobert@example.com,PRO,39.99,2025-11-10,2026-02-19,2,248,1
2247,Joshua Clark,zreed@example.net,BASIC,9.99,2026-01-23,2026-02-28,0,174,1
2338,Craig Wise,davisgregory@example.net,pro,39.99,2025-12-04,2025-12-31,3,224,0
2746,Richard Chapman,hpowell@example.com,basic,9.99,2025-06-14,2025-07-08,3,397,1
2344,Mary Watson,amorrow@example.org,basic,9.99,2024-11-14,,2,609,0
2151,Jeffrey Prince,michael56@example.org,basic,9.99,2024-12-28,2025-02-17,1,565,1
1767,Billy Williams,dixonrobert@example.com,Pro ,39.99,2025-10-20,2026-03-21,3,269,1
2448,Ashley Donovan,suzanneflores@example.net,Premium,19.99,2026-01-20,2026-06-08,0,177,0
2463,Melinda Campbell,calvinbrown@example.com,Premium ,19.99,2026-04-07,2026-04-13,0,100,1
2574,Kathryn Ballard,charlesvang@example.com,Premium ,19.99,2024-10-03,2026-05-14,0,651,1
2228,Anna Pratt MD,thomassmith@example.org,Basic,9.99,2026-04-03,2026-04-08,1,104,1
1602,Michael Hoover,daniel40@example.org,Pro ,39.99,2025-05-13,2026-01-21,1,429,0
1043,Belinda Mccullough,elizabeth56@example.net,PRO,39.99,2025-02-06,2025-04-13,0,525,1
1274,Craig Wilson,orose@example.com,Premium,19.99,2025-09-05,2026-03-15,0,314,0
2801,Teresa Dyer,nbailey@example.net,BASIC,9.99,2025-12-14,2026-05-13,0,214,1
1101,Stephanie Byrd,charleslandry@example.net,Basic,9.99,2025-02-09,2026-06-26,0,522,0
1923,Teresa Morris,morgan57@example.org,pro,39.99,2025-09-12,2026-01-12,1,307,0
1070,Bryan Lee,newtonstephanie@example.net,PRO,39.99,2024-11-21,2025-03-31,2,602,1
2018,Ronald Brown,daviddominguez@example.org,Premiun,19.99,2025-04-05,2025-04-17,1,467,0
1107,Kiara Mcintyre,jonathansummers@example.com,BASIC,9.99,2026-05-23,2026-06-07,0,54,0
1727,Tracey Tucker,brownpeggy@example.com,PREM,19.99,2025-09-09,2026-06-04,2,310,0
1497,Sherry Graham,regina78@example.org,Pro ,39.99,2026-01-29,2026-04-13,0,168,1
2532,Craig Keller,angela71@example.net,Pro,39.99,2024-11-21,2025-07-27,0,602,0
1936,Michael Bennett DVM,eric33@example.net,pro,39.99,2025-12-12,2026-06-29,1,216,0
2339,Barbara Burns,kara56@example.org,basic,9.99,2024-12-09,2025-01-31,0,584,0
2844,Penny West,phyllismiller@example.com,PRO,39.99,2026-05-19,2026-06-30,1,58,0
2146,Curtis Barron,tayloramy@example.net,BASIC,9.99,2025-03-02,2026-03-16,1,501,0
2341,Tracy Copeland,pbautista@example.com,Basic,9.99,2024-12-22,2026-01-26,2,571,0
2132,Matthew Hart,yespinoza@example.org,Pro,39.99,2025-01-25,2026-03-10,2,537,0
1781,Megan Navarro,kmarsh@example.net,Basic,9.99,2024-12-07,,1,586,0
1072,Beth Williams,tranheidi@example.org,Basic,9.99,2025-10-04,2026-05-06,1,285,0
2848,Jennifer Flores,poolehector@example.org,pro,39.99,2025-04-07,2025-05-16,2,465,1
2255,Tracy Parker,laurieellis@example.org,Pro,39.99,2025-06-02,2026-02-26,1,409,1
2773,Luis Gould,hortonalexandra@example.net,premium,19.99,2024-08-26,2026-01-12,1,689,1
1765,Maria Reeves,prose@example.net,Pro ,39.99,2024-09-11,2025-07-23,1,673,1
1481,Scott Parsons,sbray@example.net,BASIC,9.99,2025-06-02,2026-03-10,1,409,1
2106,Ronald Turner,patricia97@example.org,Premium ,19.99,2025-01-19,2025-10-27,1,543,1
1506,Reginald Jones,qwhite@example.com,Basic ,9.99,2026-02-14,2026-03-04,1,152,0
1715,Michael Melton,morganandrew@example.com,premium,19.99,2024-08-10,2025-11-16,0,705,0
1869,Latoya Johnson,ericcisneros@example.com,premium,19.99,2025-08-16,,2,334,1
1909,David Woods,crystal02@example.com,PREM,19.99,2025-09-11,2026-06-28,0,308,0
1782,Angelica Webb,jamesobrien@example.org,basic,9.99,2026-01-21,2026-07-05,2,176,0
1701,Julian Roberts,elopez@example.com,PREM,19.99,2026-05-03,2026-05-30,1,74,1
1915,Mr. Brian Bradley,jacobbrown@example.org,Basic,9.99,2026-02-01,2026-03-04,2,165,0
1311,Robert Klein,pwalker@example.com,Premium,19.99,2026-04-17,2026-05-15,0,90,1
1879,Amanda Mcclure,joshuafuller@example.com,Pro,39.99,2025-10-24,2025-11-10,1,265,0
1405,Jesse Davis,aaronkelly@example.net,Basic ,9.99,2026-05-21,,2,56,1
2208,Raymond Wright,karen66@example.org,PREM,19.99,2026-02-07,2026-06-26,0,159,0
2717,Vicki Bryant,dustin59@example.com,Basic ,9.99,2025-10-03,2026-03-14,4,286,0
1309,Jonathan Bradley,eric19@example.net,Premium,19.99,2025-12-02,2026-01-22,0,226,0
1226,Alexis Harris,wheelersean@example.net,Pro ,39.99,2025-11-19,2025-11-30,0,239,1
2869,Chad George,brianmcdaniel@example.com,Pro,39.99,2026-06-11,,1,35,1
2362,Timothy Moran,rgarrison@example.org,basic,9.99,2026-05-17,2026-07-12,3,60,1
2581,Allison Powell,ureed@example.com,BASIC,9.99,2025-03-29,2026-04-12,0,474,0
2689,Dorothy Hendrix,wmoore@example.com,Basic,9.99,2025-12-27,2026-06-19,1,201,0
2941,Whitney Macdonald DVM,amyponce@example.com,Premium,19.99,2026-01-26,2026-04-01,1,171,1
1148,Mary Anderson,collinsnicholas@example.com,Basic,9.99,2026-02-04,2026-05-23,2,162,1
2798,Melvin Carlson,nhiggins@example.com,Premiun,19.99,2025-11-22,2026-06-02,3,236,0
2555,Anna Yang,lisa11@example.org,PRO,39.99,2026-02-26,2026-03-28,1,140,1
2545,Matthew Tate,leahbarker@example.org,Basic ,9.99,2025-11-07,2026-02-05,4,251,1
2407,Jasmine West,barnettcameron@example.org,PRO,39.99,2025-03-27,2025-07-18,2,476,0
1888,Brandon Fisher,rogersjames@example.net,pro,39.99,2024-08-28,2026-06-17,0,687,0
1575,Bruce Marshall,mclaughlinjared@example.net,Premiun,19.99,2026-06-14,2026-06-27,3,32,0
1557,Jared Williams,zcortez@example.net,pro,39.99,2026-05-03,2026-06-14,0,74,0
2615,Amanda Crane,aallen@example.com,Pro,39.99,2024-08-17,2024-10-09,1,698,0
2185,Jamie Gonzales,shirley13@example.com,pro,39.99,2025-06-25,2025-07-13,0,386,0
2639,Sarah Vasquez,brianclark@example.net,Premium,19.99,2025-04-12,2026-04-26,3,460,1
2391,Joshua Anderson,gnichols@example.net,Premium ,19.99,2024-12-21,2025-07-08,1,572,0
2290,John Marquez,marcuscarter@example.org,BASIC,9.99,2024-12-06,2025-09-02,0,587,1
2526,Christopher Monroe,timothywright@example.com,Basic ,9.99,2026-01-09,2026-06-09,0,188,0
2023,Deanna Armstrong,jenna62@example.com,BASIC,9.99,2026-05-27,2026-06-22,4,50,0
1286,Beth Cline,dustinmorris@example.org,basic,9.99,2025-12-30,2026-05-12,1,198,1
2658,Jessica Taylor,jefferydavis@example.com,Premium ,19.99,2024-07-23,2025-09-20,3,723,1
1780,Lance Kirby,sanderson@example.net,pro,39.99,2025-11-24,2026-07-06,2,234,0
1628,Paula Smith,ohernandez@example.org,pro,39.99,2026-04-29,2026-06-19,0,78,0
1598,Eric Sullivan,jenningscandace@example.com,Premium,19.99,2025-03-01,2026-01-18,3,502,1
1987,Patrick Martinez,jamesgriffin@example.org,premium,19.99,2024-09-05,2025-09-11,1,679,1
2043,Jamie Mayer,kristine73@example.org,Premium ,19.99,2024-12-10,2024-12-23,0,583,0
2691,Bradley Bennett,sconner@example.net,BASIC,9.99,2025-08-21,2026-05-16,1,329,1
2640,Chad Beltran,sbartlett@example.com,Premium,19.99,2025-01-05,2026-04-26,1,557,0
2200,Audrey Marshall,donna56@example.net,Premium ,19.99,2024-10-12,2026-05-01,5,642,1
2271,Mackenzie Jordan,michael79@example.org,pro,39.99,2026-04-19,2026-07-07,4,88,0
1855,Tammy Hines,melissaphillips@example.org,Pro,39.99,2025-03-01,2025-03-27,1,502,0
2651,Jacob Scott,nelsondominique@example.com,Pro ,39.99,2025-12-19,2025-12-23,2,209,1
1678,William Sawyer,lewispamela@example.net,BASIC,9.99,2026-06-09,,1,37,1
2245,Darrell Lopez,gregoryphillips@example.net,PRO,39.99,2025-05-18,2025-06-26,0,424,1
2087,Kimberly Smith,greenkristen@example.org,BASIC,9.99,2024-08-17,2025-03-17,1,698,0
1609,Nicholas Fox,steven18@example.net,BASIC,9.99,2024-09-14,2025-07-27,0,670,1
2340,Karen Hicks,ysmith@example.com,Pro,39.99,2025-04-21,2026-05-12,1,451,0
2027,Theodore Lopez,daniellejohnson@example.com,premium,19.99,2024-09-12,2025-09-30,2,672,0
2472,Tony Lara,thenry@example.net,Premium ,19.99,2024-11-03,,0,620,1
2847,Jessica Hunter,irandolph@example.org,Basic ,9.99,2024-08-27,2024-09-13,1,688,1
1493,Patrick Brady,garrettgarcia@example.org,BASIC,9.99,2026-05-01,2026-06-05,4,76,1
2364,Justin Collins,brownrobert@example.org,Basic ,9.99,2025-06-16,2025-08-18,1,395,1
1277,Jenny Tucker,angelaburns@example.org,Pro ,39.99,2024-11-22,2026-04-12,0,601,0
2913,Elizabeth Miller,padillapatricia@example.org,Premium ,19.99,2026-06-05,2026-06-05,1,41,0
1358,Sherry Baker,earmstrong@example.org,pro,39.99,2024-11-12,2025-07-16,2,611,0
2525,Jose Thompson,kcarter@example.org,premium,19.99,2025-02-03,2025-07-27,0,528,1
1236,Heather Green,zowens@example.net,Basic,9.99,2025-06-08,2026-05-12,1,403,0
1551,Barry Patel,whitemary@example.org,Pro,39.99,2025-12-05,2026-05-24,1,223,0
2934,Abigail Webb,wileyaudrey@example.com,Basic,9.99,2025-08-12,2025-11-30,2,338,0
1952,Yesenia Obrien,haileybates@example.org,BASIC,9.99,2024-12-27,2025-04-12,1,566,1
1208,Ann Andrews,gentrygregory@example.org,Pro,39.99,2026-04-29,2026-05-01,0,78,1
2823,Danielle Hamilton,williamsbrian@example.org,PRO,39.99,2026-01-24,2026-04-22,0,173,1
2613,Rebecca Wells,mhickman@example.net,Basic ,9.99,2024-12-23,2025-06-20,1,570,0
1058,Trevor Fisher,ruizkaitlyn@example.org,Basic ,9.99,2026-06-14,2026-06-25,0,32,0
1631,Felicia Turner MD,diazmelissa@example.com,pro,39.99,2024-09-09,2025-07-16,1,675,0
2637,Angela Jackson,mccoyandre@example.org,Premium ,19.99,2025-12-07,2026-01-03,0,221,0
2926,Brenda Richard,tyler09@example.org,Pro ,39.99,2026-05-02,2026-05-05,2,75,0
2630,Elaine Trevino,crosbyelizabeth@example.org,Premium ,19.99,2025-11-14,2026-06-01,2,244,0
1363,Samuel Suarez,thompsonnancy@example.org,BASIC,9.99,2026-02-20,2026-03-28,2,146,0
1505,Eric Lloyd,steven05@example.org,Basic,9.99,2026-02-25,2026-07-09,1,141,0
2091,Dana Holland,heatherjones@example.com,Basic ,9.99,2024-08-26,2024-09-04,2,689,0
2161,Jessica Patterson,aguirreangela@example.net,Pro,39.99,2026-04-28,2026-05-20,2,79,1
2657,Crystal Delacruz,stuartnichols@example.net,Premium ,19.99,2024-09-03,2025-12-10,1,681,0
2818,Christopher Harvey,fhiggins@example.com,Basic,9.99,2025-05-09,2026-01-19,1,433,1
2320,Michael Clark,kenneth50@example.com,BASIC,9.99,2025-05-10,2025-10-22,2,432,0
2036,David Mcdowell,shelbybonilla@example.com,Premium ,19.99,2024-08-11,2026-04-07,0,704,1
1865,Tiffany Grimes MD,thomasblack@example.net,BASIC,9.99,2025-12-27,2026-05-21,1,201,0
1118,David Thompson,andersonmichael@example.org,Basic ,9.99,2025-08-31,2025-09-05,3,319,1
2290,John Marquez,marcuscarter@example.org,BASIC,9.99,2024-12-06,2025-09-02,0,587,1
1809,Nicholas Davis,zhughes@example.com,Pro ,39.99,2025-07-28,,1,353,0
1522,Morgan Davenport,blackburnsusan@example.org,Premiun,19.99,2024-09-23,2025-02-22,0,661,0
1513,Maria Reed,bquinn@example.net,Pro,39.99,2025-04-05,2026-03-09,0,467,1
1081,Katherine Miller,prestonjessica@example.net,PRO,39.99,2025-01-06,2025-02-25,0,556,1
2623,Danielle Smith,gayfrancis@example.com,PRO,39.99,2024-11-04,2026-03-23,0,619,0
1764,Rita Austin,fmccoy@example.org,BASIC,9.99,2025-07-09,2026-07-06,1,372,0
2672,Scott Stephens,allenandrea@example.com,basic,9.99,2025-07-17,2025-08-20,1,364,0
1380,Daniel Ayala,tracygallagher@example.org,PREM,19.99,2024-10-13,2025-07-18,1,641,1
2991,Nancy Everett,joseph21@example.net,Basic,9.99,2025-07-10,2026-01-16,1,371,1
2747,Kathleen Mccullough,michellesmith@example.org,Pro ,39.99,2025-04-04,2025-06-10,1,468,0
1084,Jason Morris,hodgemark@example.net,premium,19.99,2025-06-26,2026-03-08,1,385,0
2735,Tara Jones,andrew88@example.com,Premiun,19.99,2024-08-31,2025-01-11,1,684,0
1672,Thomas Sullivan,dmack@example.com,pro,39.99,2024-11-01,2026-06-27,2,622,0
1329,Marvin Robles,crystalpham@example.org,PREM,19.99,2026-06-07,2026-07-07,1,39,1
1006,Daniel Adams,lynchgeorge@example.net,basic,9.99,2025-01-02,2025-09-17,0,560,1
1787,Samantha Williams,jacksondavid@example.org,Basic ,9.99,2026-04-13,2026-04-27,3,94,1
2712,Victoria Deleon,kenneth78@example.net,PRO,39.99,2026-04-01,2026-04-15,1,106,0
1824,Dr. Christine Wagner PhD,cynthia74@example.org,PREM,19.99,2025-10-21,2026-01-15,1,268,0
2265,Meagan Henderson,turnerjonathan@example.net,Premium,19.99,2024-10-04,2026-03-12,0,650,0
1451,Diana Hernandez,michaellove@example.org,PRO,39.99,2025-10-20,2026-02-08,1,269,0
1490,Brianna Jackson,robert99@example.com,Pro ,39.99,2026-03-01,2026-03-10,1,137,1
2804,Tanya Davis,dawnjackson@example.net,Basic ,9.99,2026-05-05,2026-06-27,0,72,0
1287,Kenneth Adams MD,yjones@example.org,Basic,9.99,2025-04-22,2026-03-25,1,450,0
1965,Patrick Spencer,astokes@example.com,Premium ,19.99,2025-10-31,2026-06-28,1,258,0
1087,Olivia Harris,sarakim@example.net,pro,39.99,2025-06-19,2025-06-30,1,392,1
2414,Daniel Bryant,patriciajoseph@example.org,Premium,19.99,2025-11-26,2026-03-20,0,232,0
1806,Brenda Lawrence,zunigakevin@example.com,pro,39.99,2024-12-12,2026-04-01,1,581,0
1745,Tracy Li,keith76@example.org,Basic ,9.99,2025-05-12,2025-08-08,1,430,1
2441,Brent Jones,smithmichelle@example.org,Premium,19.99,2025-03-04,2025-04-17,2,499,0
2760,Jeanette Luna,gina90@example.org,premium,19.99,2025-10-29,2025-12-11,1,260,1
1845,Wesley Holmes,brianhunter@example.net,BASIC,9.99,2026-03-08,2026-05-01,0,130,1
2606,Ryan Lara,flopez@example.com,Pro,39.99,2025-10-18,2026-02-02,0,271,1
1099,James Thomas,yknight@example.org,PRO,39.99,2024-11-10,2024-12-28,0,613,1
2550,Derek Jarvis,elarson@example.com,Basic ,9.99,2025-04-11,2025-06-05,0,461,0
2706,Amanda Richardson,stricklandmatthew@example.com,Premium,19.99,2026-04-30,2026-06-02,0,77,0
1327,Kathleen Reyes,nthompson@example.org,Basic ,9.99,2025-01-23,2025-09-20,1,539,1
1442,Shannon Taylor,josemercado@example.org,Pro,39.99,2025-12-06,2026-06-22,0,222,0
1819,Julian Willis,sanchezangela@example.org,basic,9.99,2025-02-13,2025-09-11,1,518,0
2117,Edward Ho,ygardner@example.com,PREM,19.99,2024-09-20,2025-09-04,1,664,0
1979,Jeffrey Williamson,johnwang@example.com,basic,9.99,2026-06-10,2026-06-18,2,36,0
1932,Antonio Nichols,uwhitney@example.com,Basic ,9.99,2026-01-24,2026-07-04,2,173,0
1177,Miss Michelle Pierce,patricia22@example.com,Premium ,19.99,2025-07-06,2025-08-20,1,375,1
2911,April Roth,sherry96@example.com,Basic ,9.99,2026-02-18,2026-04-08,2,148,0
1744,Keith Smith,dayala@example.net,Pro,39.99,2025-06-25,2025-09-19,2,386,1
1086,April Booth,mgutierrez@example.net,pro,39.99,2025-03-25,2026-03-21,1,478,0
2502,Rebecca Beard,hthompson@example.org,PRO,39.99,2025-12-04,2026-03-15,1,224,0
2968,David Lucero,nealdavid@example.com,Premium ,19.99,2024-10-03,2026-03-08,1,651,1
1457,Dale Heath,mserrano@example.org,PRO,39.99,2024-11-16,2026-05-17,0,607,0
2893,Rebecca Jones,crivers@example.com,PRO,39.99,2025-03-02,2026-01-14,0,501,0
1054,Laura Woods,kenneth66@example.net,Basic ,9.99,2025-12-20,2026-04-12,0,208,1
2554,Alexander Silva,georgeburch@example.com,BASIC,9.99,2024-12-04,2025-12-01,1,589,1
1643,Todd Bishop,carlsonjennifer@example.net,Pro ,39.99,2026-05-11,2026-06-21,2,66,0
1677,Kayla Brown,raymond65@example.com,Premiun,19.99,2025-04-01,2025-08-13,1,471,0
1221,Zachary Michael,andersenthomas@example.com,PRO,39.99,2025-04-27,2026-04-04,2,445,1
1113,Theresa Barnes,nicolepena@example.com,Basic ,9.99,2025-09-18,2026-06-27,1,301,0
2288,Manuel Duarte,udougherty@example.net,basic,9.99,2025-01-05,2025-11-18,1,557,1
2269,Jeffery Leonard,danielsguy@example.com,Basic,9.99,2025-05-02,2025-11-14,1,440,1
2044,Jenny King,christopherjones@example.com,Premiun,19.99,2024-09-10,2026-04-21,0,674,0
1174,Kendra Sanders,john10@example.net,PREM,19.99,2024-11-22,2025-09-29,0,601,1
2239,Dr. Holly Smith,qbutler@example.net,premium,19.99,2024-08-27,,0,688,1
1589,Kimberly Williams,ruizemma@example.org,Pro ,39.99,2025-04-09,,0,463,1
2612,Monique Williams,amber70@example.com,Premiun,19.99,2025-03-04,2025-09-23,2,499,1
1018,Daniel Jones,perezrebecca@example.com,pro,39.99,2024-09-02,2025-02-11,0,682,0
1423,Tina Meyer,robertherrera@example.org,basic,9.99,2025-03-16,2026-05-20,2,487,0
2387,Danny Neal,johnperez@example.net,PRO,39.99,2026-02-03,2026-02-26,1,163,1
1285,Kayla Mccullough,taylorkaren@example.com,basic,9.99,2026-04-19,2026-07-15,0,88,0
2800,Jennifer Gibbs,kelleyglen@example.org,pro,39.99,2025-01-16,2025-11-14,1,546,0
1428,Adrienne Jones,michellecoleman@example.org,Premiun,19.99,2024-12-05,2026-04-06,1,588,0
2562,Jasmine Reed,bsmith@example.net,Pro,39.99,2025-05-22,2025-11-16,3,420,1
1792,George Morales,ryanlong@example.org,Premium,19.99,2025-10-20,2026-04-10,1,269,1
1669,Ryan Hernandez,stephen29@example.org,basic,9.99,2025-11-25,2026-01-30,3,233,1
1031,Aimee Montoya,sarah12@example.com,Premium,19.99,2024-10-03,2024-12-11,1,651,0
1997,Henry Cross,gregory08@example.net,Premiun,19.99,2026-05-31,2026-07-05,1,46,0
1722,Chelsea Porter,oadams@example.net,PRO,39.99,2026-02-01,2026-06-21,0,165,0
2940,Jennifer Nelson,bwilliams@example.com,Premiun,19.99,2024-11-27,2025-10-19,0,596,0
1214,Matthew Schwartz,contrerassteven@example.org,Premiun,19.99,2025-04-24,2025-12-05,0,448,1
2745,Sarah Thompson,ricky53@example.net,premium,19.99,2025-12-22,2026-07-07,0,206,0
2287,Annette Carpenter,amccann@example.org,basic,9.99,2025-10-03,2026-03-28,1,286,0
2621,Richard Bauer,tammy17@example.com,Pro,39.99,2024-10-08,2026-02-14,2,646,1
1326,Anna Boone,david70@example.org,Pro ,39.99,2026-04-22,2026-05-28,1,85,1
1560,Patricia Mitchell,robertoaustin@example.org,Pro ,39.99,2025-11-09,2026-06-22,2,249,0
2932,Veronica Sandoval,jacob10@example.net,Pro ,39.99,2025-03-25,2026-06-20,1,478,0
1700,Amanda Murphy,cruzstephen@example.net,premium,19.99,2025-02-18,2026-07-03,1,513,0
2466,Mr. Phillip Edwards,jeremyjackson@example.net,pro,39.99,2025-03-19,2025-10-30,0,484,1
2229,Jessica Ortega,kevin13@example.net,Pro ,39.99,2025-04-16,2026-04-03,2,456,0
1341,Brenda Mcgee,michaelflores@example.net,pro,39.99,2026-03-26,2026-04-04,0,112,1
1629,Michael Conway,robertsonshelby@example.com,Basic ,9.99,2025-06-14,2025-11-21,2,397,0
1147,David York,mathewaguilar@example.org,Pro,39.99,2026-04-17,2026-05-14,0,90,0
2237,Bonnie Barnes,browndana@example.org,Basic,9.99,2025-02-19,2026-05-04,2,512,1
1360,Stephanie Smith,larry71@example.org,BASIC,9.99,2024-10-17,2026-06-29,3,637,1
1083,Joseph Ramos,howard96@example.net,Basic,9.99,2026-02-04,2026-07-10,1,162,0
1048,David Douglas Jr.,osbornejeffery@example.net,premium,19.99,2025-07-12,2025-07-30,0,369,0
1468,Linda Bautista,daniellegonzales@example.org,Basic ,9.99,2026-03-02,2026-07-06,0,136,0
1155,Curtis Jacobs,brett75@example.net,Pro,39.99,2026-04-30,2026-06-23,0,77,0
1817,Stephanie Williams,karenwillis@example.com,PRO,39.99,2025-07-06,2026-01-11,0,375,0
2068,Christine Garcia,gutierreztommy@example.net,Basic,9.99,2024-09-06,2025-12-16,2,678,0
2890,Pamela Simon,nfleming@example.net,PRO,39.99,2026-02-05,2026-02-18,3,161,0
2455,Allison Anderson,sanchezgregory@example.org,premium,19.99,2024-10-30,2026-03-14,2,624,0
2447,Michael Cooper MD,tannercasey@example.org,Pro,39.99,2025-09-24,2026-04-11,4,295,1
2684,Rachel Smith,davidbrown@example.org,Basic ,9.99,2026-04-25,2026-07-04,4,82,0
1500,Kimberly Lopez,kfoster@example.net,Premiun,19.99,2025-12-12,2026-03-06,0,216,0
2825,Christopher Black,blacklisa@example.net,PRO,39.99,2025-03-28,2025-05-18,1,475,1
1179,Angelica Parker,xfox@example.com,premium,19.99,2026-02-11,2026-02-22,1,155,0
2084,Jennifer Hawkins,troy06@example.com,premium,19.99,2025-11-14,2026-03-04,1,244,1
2816,Phillip Anderson,greencharles@example.net,Pro,39.99,2026-01-10,,0,187,1
2235,Andrew Dominguez,joshua09@example.org,Pro,39.99,2026-03-11,2026-07-06,0,127,0
1931,Patrick Pineda,berrydavid@example.com,Basic,9.99,2026-05-13,2026-06-18,0,64,0
2196,Robert Gross,david18@example.net,BASIC,9.99,2025-12-21,2025-12-21,2,207,0
2673,Joshua Clayton,pattersonmelissa@example.org,PRO,39.99,2024-10-20,2026-03-04,0,634,0
1528,Ethan Ingram,samantha88@example.net,Basic ,9.99,2026-04-24,2026-05-06,0,83,0
1346,William Barry,reynoldsdesiree@example.net,Premium ,19.99,2026-03-29,2026-04-15,2,109,0
2435,Joseph Sanchez,ashleygould@example.net,Pro ,39.99,2025-10-19,2026-04-04,2,270,0
1944,Michael Pope,stricklandmichelle@example.net,PREM,19.99,2025-04-08,2026-01-26,0,464,1
1861,Alexander Alexander,deanna51@example.com,Basic,9.99,2026-02-24,2026-05-07,2,142,1
1585,Julia Reeves,smithsarah@example.net,Basic,9.99,2026-02-28,2026-06-28,1,138,0
1904,Terrence Evans,angelathompson@example.com,PRO,39.99,2025-06-04,2025-12-05,0,407,0
2052,Melissa Banks,wgutierrez@example.com,PRO,39.99,2026-02-14,2026-04-19,1,152,1
1601,Adam Downs,sabbott@example.org,Pro,39.99,2025-03-30,2025-12-14,2,473,0
2929,John Pearson,eugenegreen@example.com,Basic,9.99,2024-12-30,2025-03-16,1,563,1
1243,Nathan Nichols,andre62@example.org,Basic,9.99,2026-04-18,2026-06-03,2,89,0
1994,Joseph Carter,sheriramirez@example.org,Premium ,19.99,2025-01-20,2026-03-24,1,542,1
1802,Peggy Wiggins,cfields@example.net,Pro ,39.99,2026-04-27,2026-06-05,1,80,0
2105,Robert Rogers,inavarro@example.com,BASIC,9.99,2025-10-22,2025-12-28,2,267,0
2864,Stephanie Velazquez,bartondavid@example.com,basic,9.99,2025-09-04,2026-03-03,2,315,1
1312,Laura Wilson,whitelinda@example.org,Pro ,39.99,2026-05-13,2026-05-17,0,64,1
1435,Kenneth Long,torreskaitlin@example.net,Premium,19.99,2025-03-12,2025-09-30,0,491,0
2967,Ryan Barnes,lauradyer@example.org,Pro,39.99,2025-05-31,2025-10-23,2,411,1
2353,Sarah Adkins,ywelch@example.org,premium,19.99,2026-05-31,2026-05-31,1,46,0
1308,Robert Nelson,bakertheresa@example.net,Basic,9.99,2024-09-06,2025-07-11,0,678,0
1430,Christopher King,andrewsjeremy@example.com,Basic ,9.99,2025-04-26,2025-11-13,2,446,0
1660,Megan Barron,reyessteven@example.org,basic,9.99,2025-03-27,2025-06-18,1,476,1
1370,Kristina Wheeler,kenneth17@example.org,basic,9.99,2025-03-07,2025-07-22,3,496,1
1566,Mark Wilson,susansmith@example.com,Pro,39.99,2024-07-23,2025-07-17,0,723,0
2360,Alan Quinn,alicia29@example.net,Pro,39.99,2025-07-17,2026-05-04,1,364,0
1824,Dr. Christine Wagner PhD,cynthia74@example.org,PREM,19.99,2025-10-21,2026-01-15,1,268,0
1181,Jonathan Oneill,holmeskevin@example.org,premium,19.99,2025-02-25,2026-02-18,3,506,1
1921,Seth Morales,anthonymartinez@example.net,PRO,39.99,2025-01-26,2026-02-04,2,536,0
1621,Kelly Byrd,lawrencesmith@example.org,PRO,39.99,2026-02-17,2026-02-18,2,149,1
2272,Samantha Carroll,jonesnathan@example.org,Pro,39.99,2025-09-14,2026-04-22,1,305,0
2232,Cassandra Cline,wtownsend@example.net,Basic,9.99,2025-05-07,2026-01-30,0,435,0
2010,Jeffery Barry,colleen45@example.org,pro,39.99,2025-01-20,2025-10-17,1,542,0
1813,Ronald Combs,imiller@example.net,BASIC,9.99,2025-02-24,2025-12-19,3,507,1
2471,Katherine Wade,suzanne15@example.net,Pro ,39.99,2025-06-13,2025-10-06,1,398,1
2906,Joseph Murray,bwilson@example.net,Basic,9.99,2026-02-23,2026-05-19,4,143,1
2524,Jonathan Ford,isolis@example.net,PRO,39.99,2025-12-04,2026-01-29,2,224,1
2111,Brian Smith,stevenhernandez@example.com,Pro,39.99,2025-09-24,2026-04-07,0,295,0
1296,James Li,darlenebyrd@example.org,Basic ,9.99,2025-07-21,2025-07-24,1,360,1
2457,Tracy Welch,kristi19@example.org,PREM,19.99,2024-08-23,2024-11-26,1,692,0
1461,Kimberly Scott,fletcherkristine@example.net,Premium ,19.99,2025-07-15,2026-01-21,1,366,0
2609,Kathleen Ramirez,jenniferbutler@example.org,Premium ,19.99,2025-09-30,2026-04-23,0,289,0
2216,Frank Cunningham,rsavage@example.net,Pro ,39.99,2024-12-08,2025-11-02,1,585,1
1377,Lauren Blackburn,kennedyjames@example.org,Premiun,19.99,2026-03-14,2026-04-30,1,124,0
1798,Mark Gomez,shermanshelly@example.com,Premium,19.99,2025-02-08,2026-02-28,1,523,1
2249,Matthew Lopez,tannermorris@example.net,basic,9.99,2025-04-05,2026-01-04,1,467,1
1105,Perry Saunders,courtneyberger@example.net,pro,39.99,2024-08-11,2026-02-17,0,704,1
